id,tipo,nombre,calle_y_numero,colonia,alcaldia,cp,categoria,subcategoria
1420,Guías de Turistas,Maria Ligia Preza Ayala,"Cerro de la Estrella, No.109",Campestre Churubusco,Coyoacán,4200.0,General (NOM08),
1421,Guías de Turistas,Claudia Veronica Calderón Romero,Piramide de la Luna No. 102,Avante,Coyoacán,4460.0,General (NOM08),
1422,Guías de Turistas,Marcos Martínez Razo,"Av. Aztecas, No. 259",Ajusco,Coyoacán,4300.0,General (NOM08),
1423,Guías de Turistas,Claudia Patricia Arroyo Adams,"Zaragoza 30, C2",Barrio Santa Catarina,Coyoacán,4010.0,General (NOM08),
1424,Guías de Turistas,César Alejandro Pérez Terán,Acatempa No. 186,Pedregal de Santo Domingo,Coyoacán,4369.0,General (NOM08),
1425,Guías de Turistas,Rafael Michel Balcazar,Tenis No. 157,Country Club,Coyoacán,4220.0,General (NOM08),
1426,Guías de Turistas,Fernando Plaza Pozos,Rancho La Verónica No.128,Campestre,Coyoacán,4890.0,General (NOM08),
1427,Guías de Turistas,Victor Manuel Recillas Olivares,Rancho Colorado No. 101 Bis,Residencial Santa Cecilia,Coyoacán,4920.0,General (NOM08),
1428,Guías de Turistas,Gabriel Evencio Gómez González,Viena Interior 2 No.201,Del Carmen,Coyoacán,4100.0,General (NOM08),
1429,Guías de Turistas,José Luis Álvarez Reyes,Av. Calzada Miramontes No.24-401,Alianza Popular Revolucionaria,Coyoacán,4500.0,General (NOM08),
1430,Guías de Turistas,Máximo Román López Osorio,Prolongacion Santa Tecla No.61,Unidad Habitacional Los Reyes,Coyoacán,4330.0,General (NOM08),
1431,Guías de Turistas,Fernando Perez Peralta,Paseo de las Higueras 150-1301,Paseos de Taxqueña,Coyoacán,4250.0,General (NOM08),
1432,Guías de Turistas,Jonas Vanreusel,Av. Alvaro Galvez y Fuentes No.309,Educación,Coyoacán,4400.0,General (NOM08),
1433,Guías de Turistas,Alfredo Hernández Murillo,Av. Universidad No. 2014,Copilco,Coyoacán,4350.0,General (NOM08),
1434,Guías de Turistas,Ana Lilia Marichi Pérez,Rosario Castellanos No. 163 B,CTM 8 Culhuacán,Coyoacán,4480.0,General (NOM08),
1435,Guías de Turistas,Kimberly Sumano Ortega,Hacienda de la Flor No. 64,Villa Quietud,Coyoacán,4960.0,General (NOM08),
1436,Guías de Turistas,Eduardo Díaz Alcántara,Casiopea No. 67,Prado Churubusco,Coyoacán,4230.0,General (NOM08),
1437,Guías de Turistas,Jesús Abrego Romero,"2 Casitas, Mz. 22, No. 5",Jalapa El Grande,Cuajimalpa de Morelos,1290.0,General (NOM08),
1438,Guías de Turistas,Minerva Esquivel Flores,Porfirio Díaz No. 10,San Mateo Tlaltenango,Cuajimalpa de Morelos,5600.0,General (NOM08),
1439,Guías de Turistas,Angélica Marlen Alva Méndez,Calle 1511 22,Unidad San Juan de Aragón,Gustavo A. Madero,7918.0,General (NOM08),
1440,Guías de Turistas,David Linares Quintana,Andador 31 de Marzo 3,Unidad CTM Atzacoalco,Gustavo A. Madero,7090.0,General (NOM08),
1441,Guías de Turistas,Julio Leobardo González Olea,"Norte 1-A , 4816",Maximino Ávila Camacho,Gustavo A. Madero,7380.0,General (NOM08),
1442,Guías de Turistas,Héctor Manuel Jacobo Castillo,"Malintzin, 83",Estrella,Gustavo A. Madero,7810.0,General (NOM08),
1443,Guías de Turistas,Laura Martín Del Campo García,Entrada Foro Edificio 81-6,La Patera Vallejo,Gustavo A. Madero,7710.0,General (NOM08),
1444,Guías de Turistas,Mateo Máximo Sánchez Soriano,Talpa 225,San Felipe de Jesús,Gustavo A. Madero,7510.0,General (NOM08),
1445,Guías de Turistas,Fernando Ogazón Fernández,Calle Oriente 2 Manzana 54,Cuchilla del Tesoro,Gustavo A. Madero,7900.0,General (NOM08),
1446,Guías de Turistas,Miguel Ángel Leija Navarro,Andador 31 de Marzo 5,Unidad CTM Atzacoalco,Gustavo A. Madero,7090.0,General (NOM08),
1447,Guías de Turistas,Roberto Mejía Morales,Francisco Sarabia 17,Cuautepec Barrio Alto,Gustavo A. Madero,7110.0,General (NOM08),
1448,Guías de Turistas,José Roberto Mejía Tinoco,Francisco Sarabia 17,Cuautepec Barrio Alto,Gustavo A. Madero,7110.0,General (NOM08),
1449,Guías de Turistas,Guillermo Bonilla Alvarez,Francisco J. Macin 3 Andador 31,CTM El Risco,Gustavo A. Madero,7090.0,General (NOM08),
1450,Guías de Turistas,Noe Mejia Delgado,Camino de la Unión 16,Campestre Aragón,Gustavo A. Madero,7530.0,General (NOM08),
1451,Guías de Turistas,Jesús Bolaños Nuñez,Calzada Guadalupe 434,Industrial,Gustavo A. Madero,7800.0,General (NOM08),
1452,Guías de Turistas,Delia Torres Hernández,Ignacio Ramíres 3,Ampliación Gabriel Hernández,Gustavo A. Madero,7080.0,General (NOM08),
1453,Guías de Turistas,César Eduardo Bonilla Jiménez,Avenida Ferrocarril Hidalgo 7337,Tablas de San Agustín,Gustavo A. Madero,7860.0,General (NOM08),
1454,Guías de Turistas,Maria Esther Romero Padilla,Septima Callejón de Secretaria No.8,Campestre Aragón,Gustavo A. Madero,7530.0,General (NOM08),
1455,Guías de Turistas,Alberto Carrillo Pacheco,Avenida Tecnológico 100,Del Bosque,Gustavo A. Madero,7207.0,General (NOM08),
1456,Guías de Turistas,Héctor Gómez Gómez,Avenida Paseo de la Reforma Norte 730,Unidad Habitacional Nonoalco Tlatelolco,Gustavo A. Madero,6900.0,General (NOM08),
1457,Guías de Turistas,Raúl Reyes Barajas,Estado de Jalisco 141,Providencia,Gustavo A. Madero,7550.0,General (NOM08),
1458,Guías de Turistas,Roberto Espinosa Mandujano,Volcán Quetzaltenango 115,Ampliación Providencia,Gustavo A. Madero,7560.0,General (NOM08),
1459,Guías de Turistas,Alejandro Rangel Alvarado,"Norte 23, 18",Nueva Vallejo,Gustavo A. Madero,7720.0,General (NOM08),
1460,Guías de Turistas,Jose Alfredo Martínez Delgado,Andador 35 de Luis Yurén 26,Unidad Habitacional CTM El Risco,Gustavo A. Madero,7090.0,General (NOM08),
1461,Guías de Turistas,Maribel Lugo Jaimes,Avenida 557 número 222,San Juan de Aragón,Gustavo A. Madero,7969.0,General (NOM08),
1462,Guías de Turistas,Claudia Vásquez Farías,"Picos 2A, Mz. 1, Lt. 13",Picos de Iztacalco,Iztacalco,8760.0,General (NOM08),
1463,Guías de Turistas,Roberto Álvaro Arellano,"Sur 115, No. 2257",Juventino Rosas,Iztacalco,8700.0,General (NOM08),
1464,Guías de Turistas,Rafael Bruno Ledesma Zarza,"Canela, No.469",Juventino Rosas,Iztacalco,8400.0,General (NOM08),
1465,Guías de Turistas,Lidia Herrera Esparza,Dos 203 D-PB07,Agrícola Pantitlán,Iztacalco,8100.0,General (NOM08),
1466,Guías de Turistas,Mario Herrera Mariño,"Sur 73, No. 4443, Depto. 13",Viaducto Río de la Piedad,Iztacalco,8200.0,General (NOM08),
1467,Guías de Turistas,Emiliano Camarena Huerta,Zapotla No. 33,Zapotla,Iztacalco,8610.0,General (NOM08),
1468,Guías de Turistas,Juan José Aguilar Sánchez,Zapotla No.33,Zapotla,Iztacalco,8610.0,General (NOM08),
1469,Guías de Turistas,Leticia Chaires Alvarado,Laurel No.84,Agrícola Pantitlán,Iztacalco,8100.0,General (NOM08),
1470,Guías de Turistas,Mario Douglas González Sánchez,Oriente 243C No.198,Agrícola Oriental,Iztacalco,8500.0,General (NOM08),
1471,Guías de Turistas,José De Jesús Cuevas Mejía,Villa Obregon No. 138,Metropolitana 3ra. Sección,Iztapalapa,57750.0,General (NOM08),
1472,Guías de Turistas,Efrain Martin Hernández Ceja,Las Rosas No.52,Apatlaco,Iztapalapa,9430.0,General (NOM08),
1473,Guías de Turistas,Miriam Azucena Mateos Gómez,Gral. Antonio León No.178,Juan Escutia,Iztapalapa,9100.0,General (NOM08),
1474,Guías de Turistas,Anselmo Hernandez Martínez,Smz 3 Mz6 Lote 18,Unidad Habitacional Ejército Constitucionalista,Iztapalapa,9220.0,General (NOM08),
1475,Guías de Turistas,Arturo Ramírez Marroquín,"Prol. Plutarco E. Calles, No. 230, Int. Q-102",Ejército Constitucionalista,Iztapalapa,9220.0,General (NOM08),
1476,Guías de Turistas,Ana Damaris Martínez Estrada,"11 de Enero de 1861, Mz.111, Lte.1161",Leyes de Reforma,Iztapalapa,9310.0,General (NOM08),
1477,Guías de Turistas,Leonel Vargas Cortes,Manzanares No.3,San Juan Xalpa,Iztapalapa,9850.0,General (NOM08),
1478,Guías de Turistas,Alejandro Robles Aguilar,Andador Fco. Zamarripa Mz 31 4 Secc.18,Unidad Ermita Zaragoza,Iztapalapa,9180.0,General (NOM08),
1479,Guías de Turistas,César Gabriel Martínez Guzmán,Calle Oculistas No. 33,El Sifón,Iztapalapa,9400.0,General (NOM08),
1480,Guías de Turistas,José Jaime Jiménez Herrera,Eje 3 Sur Rio Frio No. 479,Cuchilla del Moral,Iztapalapa,9319.0,General (NOM08),
1481,Guías de Turistas,Pedro Romero Ramos,"Calle 2 de Luis Araiza, No. 34",Unidad Vicente Guerrero,Iztapalapa,9200.0,General (NOM08),
1482,Guías de Turistas,Paola Lizett Zepeda Ortiz,Av. Porfirio del castillo No.28,Constitución de 1917,Iztapalapa,9260.0,General (NOM08),
1483,Guías de Turistas,Andres Maceda Ayala,Manuel Escandon No.64-599,Álvaro Obregón,Iztapalapa,9208.0,General (NOM08),
1484,Guías de Turistas,Roberto Garcia Pimentel,Francisco Mena,Vicente Guerrero,Iztapalapa,9200.0,General (NOM08),
1485,Guías de Turistas,Rodrigo Maya Hernández,"Calle No. 12, Int. 26",José López Portillo,Iztapalapa,9920.0,General (NOM08),
1486,Guías de Turistas,Sergio Sánchez Loyola,Roberto Gómez Moreno No. 416,Escuadrón 201,Iztapalapa,9060.0,General (NOM08),
1487,Guías de Turistas,José Luis Galvan García,Alcanfores No. 26 - 4,Valle del Sur,Iztapalapa,9810.0,General (NOM08),
1488,Guías de Turistas,Fermin Vázquez Hernández,Av. San Jeróimo No.2381,Pueblo Nuevo Alto,La Magdalena Contreras,10600.0,General (NOM08),
1489,Guías de Turistas,Paloma Arenas Meléndez,Jacarandas 16,Las Palmas,La Magdalena Contreras,10370.0,General (NOM08),
1490,Guías de Turistas,Ricardo Gómez Zamora,Prolongación Iturbide Poniente No. 4,Pueblo San Salvador Cuahutenco,Milpa Alta,12300.0,General (NOM08),
1491,Guías de Turistas,Cristhian Flores Carreón,General Antonio Rosales No.6,Santa Fe,Álvaro Obregón,1210.0,General (NOM08),
1492,Guías de Turistas,Joel Flores Carreón,General Antonio Rosales No.1864,Santa Fe,Álvaro Obregón,1210.0,General (NOM08),
1493,Guías de Turistas,Abraham Martin Mejia Pliego,Puqunas No.23,Segundo Rdo. Tlacuitlapa,Álvaro Obregón,1650.0,General (NOM08),
1494,Guías de Turistas,Jesús Hernández Ayala,Ibis No.21,Ampliación Tepeaca,Álvaro Obregón,1550.0,General (NOM08),
1495,Guías de Turistas,Domitila Yolanda Tapia Peña,"Nellie Compobello, No129",Unidad Demet,Álvaro Obregón,1180.0,General (NOM08),
1496,Guías de Turistas,Cesar Ernesto Ibarra Ortega,Rosa Blanca No.108,Molino de Rosas,Álvaro Obregón,1470.0,General (NOM08),
1497,Guías de Turistas,Silverio Caro Ramirez,Arcadas No. 55,Colina del Sur,Álvaro Obregón,1430.0,General (NOM08),
1498,Guías de Turistas,Julio César Carmona Aguilar,"Andador de las Higueras, Manzana 1-A #5",Canotillo,Álvaro Obregón,1560.0,General (NOM08),
1499,Guías de Turistas,Edgar Ulises Castillo Escutia,Toltecas No.166,Carola,Álvaro Obregón,1180.0,General (NOM08),
1500,Guías de Turistas,Hector Morales Gutierrez,Rosa Estrella,Molino de Rosas,Álvaro Obregón,1470.0,General (NOM08),
1501,Guías de Turistas,Xchel Luciano Hurtado,Avenida Central No. 471,Unidad Habitacional Lomas de Becerra,Álvaro Obregón,1280.0,General (NOM08),
1502,Guías de Turistas,María Dalila Calvario Benítez,Juan Bautista No.450,La Nopalera,Tláhuac,13220.0,General (NOM08),
1503,Guías de Turistas,Angelica Rubi Cruz Cruz,1RA. CDA. De la Barranca NO 14,El Rosario,Tláhuac,13540.0,General (NOM08),
1504,Guías de Turistas,Abraham Campos Alba,"Lázaro Cárdenas, No. 32",La Conchita Zapotitlán,Tláhuac,13360.0,General (NOM08),
1505,Guías de Turistas,Laura Del Pilar Silva López,Arabella No. 171,Miguel Hidalgo,Tláhuac,13200.0,General (NOM08),
1506,Guías de Turistas,Elvia Palma Pérez,Carlos Martínez Gil mz 121 Lte 952,San José,Tláhuac,13020.0,General (NOM08),
1507,Guías de Turistas,Jaime Akbalan López Zúñiga,"Partizan, No. 31",Arboledas del Sur,Tlalpan,14376.0,General (NOM08),
1508,Guías de Turistas,Pedro Isaac López Zúñiga,Partizan No. 31,Arboledas del Sur,Tlalpan,14376.0,General (NOM08),
1509,Guías de Turistas,Pablo Yuichi Nishino Soreque,Camono a Santa Teresa No. 13 Edificio 4-104,Pedregal del Lago,Tlalpan,14110.0,General (NOM08),
1510,Guías de Turistas,Arturo Hideo Yamada Fujiyoshi,"Hacienda Acambay, No. 101",Prado Coapa,Tlalpan,14350.0,General (NOM08),
1511,Guías de Turistas,Paola Vanessa Parra Fernández,"Yaxcaba, Mz. 142, Lt. 6 - A",Pedregal de San Nicolás,Tlalpan,14100.0,General (NOM08),
1512,Guías de Turistas,Edmundo Alberto Mendoza Islas,"Gonzalo Garita Mz.26, Lt.24",Ampliación Miguel Hidalgo,Tlalpan,14250.0,General (NOM08),
1513,Guías de Turistas,César Daniel Noguez Valdez,Calkini M.422 L.4,Héroes de Padierna,Tlalpan,14200.0,General (NOM08),
1514,Guías de Turistas,Isaac López Rosales,Partizán No. 31,Arboledas del Sur,Tlalpan,14376.0,General (NOM08),
1515,Guías de Turistas,Carlos Alberto Nava Montes,Cupulas No.118,Jardines del Sur,Xochimilco,16050.0,General (NOM08),
1516,Guías de Turistas,Alberto Jiménez Macías,"Emiliano Zapata, No. 10",Santa María Nativitas,Xochimilco,16450.0,General (NOM08),
1517,Guías de Turistas,María Del Carmen Laura Gálvez Ortíz,"Rincón de la Hacienda, No. 23",Bosque Residencial del Sur,Xochimilco,16010.0,General (NOM08),
1518,Guías de Turistas,Abel Aguilera Aguilar,"Ignacio Zaragoza, No.11A",San Juan Tepepan,Xochimilco,16020.0,General (NOM08),
1519,Guías de Turistas,Horacio Javier Rodas Luna,Cruztitla No.8,Barrio 18,Xochimilco,16034.0,General (NOM08),
1520,Guías de Turistas,María Elizabeth Bergmann Meibner,Av. Acueducto No.645,Santiago Tepalcatlalpan,Xochimilco,16200.0,General (NOM08),
1521,Guías de Turistas,María Anna Bergmann Geb Meissner,Av. Acueducto No.645,Santiago Tepalcatlalpan,Xochimilco,16200.0,General (NOM08),
1522,Guías de Turistas,Adriana María Dolores González González,"Retorno de Aldama, No. 60, Casa 1",San Juan Tepepan,Xochimilco,16020.0,General (NOM08),
1523,Guías de Turistas,Tania Rubi Rojas Camargo,Andrea del Castagno 76 int 501,Nonoalco,Benito Juárez,3700.0,General (NOM08),
1524,Guías de Turistas,Maria De Los Angeles Viadas,"Xochicalco, No.126-303",Narvarte Oriente,Benito Juárez,3020.0,General (NOM08),
1525,Guías de Turistas,Natalia Torres Llacsa,Castilla Int.7 No.241,Álamos,Benito Juárez,3400.0,General (NOM08),
1526,Guías de Turistas,Roberto Escartín Arroyo,Presidentes No.173-404,Portales,Benito Juárez,3300.0,General (NOM08),
1527,Guías de Turistas,David Rodrigo Zaragoza López,"Tokio 514, Depto. 505",Portales,Benito Juárez,3300.0,General (NOM08),
1528,Guías de Turistas,Virginia Angélica Rodríguez Merlevede,Petén No.218,Narvarte Piedad,Benito Juárez,3023.0,General (NOM08),
1529,Guías de Turistas,Hilda Violeta Becerra Ledezma,"División del Norte, No.1125",Del Valle,Benito Juárez,3100.0,General (NOM08),
1530,Guías de Turistas,Rafael Pérez Mendía,Cerrada Felix Cuevas 40 No. 1,Tlacoquemacatl del Valle,Benito Juárez,3200.0,General (NOM08),
1531,Guías de Turistas,Martin Vallejo Ramirez,Navarra No. 62,Álamos,Benito Juárez,3400.0,General (NOM08),
1532,Guías de Turistas,Joanna Siwkowska,"Esperanza, No.962",Narvarte,Benito Juárez,3020.0,General (NOM08),
1533,Guías de Turistas,Alicia Guadalupe Palacios Meza,Reembolsos No.32,Postal,Benito Juárez,3410.0,General (NOM08),
1534,Guías de Turistas,Jacqueline Margaret Fernández Azueta,Mina No.140,Narvarte,Benito Juárez,6300.0,General (NOM08),
1535,Guías de Turistas,Victor Ramón Bueno Rodríguez,Reembolsos No.32,Postal,Benito Juárez,3410.0,General (NOM08),
1536,Guías de Turistas,María De Lourdes Cornejo Hernández,Navarra No.69,Álamos,Benito Juárez,3400.0,General (NOM08),
1537,Guías de Turistas,Jorge Demetrio Gay Mayoral,"Calle José María Ollaqui, No.22",Del Valle Sur,Benito Juárez,3100.0,General (NOM08),
1538,Guías de Turistas,Juan Ramón Jiménez Villarreal,"Palenque, No.46",Narvarte,Benito Juárez,3020.0,General (NOM08),
1539,Guías de Turistas,Santiago Guerrero Herrera,Av. Tres No. 75 B1,San Pedro de los Pinos,Benito Juárez,3800.0,General (NOM08),
1540,Guías de Turistas,Isaac Amézquita Jiménez,Av. Division del Norte No.19,Del Valle,Benito Juárez,3100.0,General (NOM08),
1541,Guías de Turistas,Francisco Javier Cabral Vignola,"Avenida Primero de Mayo, No.89",8 de Agosto,Benito Juárez,3820.0,General (NOM08),
1542,Guías de Turistas,Oscar Germán Maciel Ávila,Avenida Santiago No. 50,Moderna,Benito Juárez,3510.0,General (NOM08),
1543,Guías de Turistas,Moir Alonso,Boston 21 Departamento 9,Nochebuena,Benito Juárez,3720.0,General (NOM08),
1544,Guías de Turistas,Jesús González San Germán,"Calle Alfonso Herrera 11, No.102",San Rafael,Cuauhtémoc,6470.0,General (NOM08),
1545,Guías de Turistas,Jorge Victor Belmonte Martinez,Manuel Gonzalez 42 edif Baja California a 301,Nonoalco,Cuauhtémoc,6900.0,General (NOM08),
1546,Guías de Turistas,Vanessa Lisette Carcaño Rayon,Toribio Medina 15,Algarín,Cuauhtémoc,6880.0,General (NOM08),
1547,Guías de Turistas,Ana Guadalupe Lopez Beltran,Colima  No. 209 Depto. 201,Roma Sur,Cuauhtémoc,6700.0,General (NOM08),
1548,Guías de Turistas,Marion Elisabeth Fein Haas,Quintana Roo No. 131,Condesa,Cuauhtémoc,6170.0,General (NOM08),
1549,Guías de Turistas,Rossella Moccia Scheggi,Durango Depto 204 No. 108,Roma Sur,Cuauhtémoc,6700.0,General (NOM08),
1550,Guías de Turistas,Miguel Ángel Guadarrama Escobar,"Barcelona 5 C, No.3",Juárez,Cuauhtémoc,6600.0,General (NOM08),
1551,Guías de Turistas,Adrián N. Arias Melo Granados,Rio Amur No.20 PB,Cuauhtémoc,Cuauhtémoc,6500.0,General (NOM08),
1552,Guías de Turistas,Ellen Adriana Paap Hamelink,Cozumel No.5-4,Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
1553,Guías de Turistas,Edgar Galván Miranda,"Mascagni, No. 26",Ex Hipódromo de Peralvillo,Cuauhtémoc,6250.0,General (NOM08),
1554,Guías de Turistas,Ma Dolores Rodríguez Merchán,"Álvaro Obregón, No. 230, Int. 4",Roma,Cuauhtémoc,6700.0,General (NOM08),
1555,Guías de Turistas,Carlos Hernández Sánchez,"Puebla 51, No. 7",Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
1556,Guías de Turistas,Angelina Del Rosario Rosas Chávez,Puebla No. 416,Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
1557,Guías de Turistas,Rosendo Manuel San Juan López,Puebla No. 416,Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
1558,Guías de Turistas,Norberto Ramírez Mendiola,Florencia No. 57,Zona Rosa,Cuauhtémoc,2100.0,General (NOM08),
1559,Guías de Turistas,Francisco Barrios Villanueva,Gómez Farías No. 61 - K,San Rafael,Cuauhtémoc,6470.0,General (NOM08),
1560,Guías de Turistas,María Julieta López Flores,"Chihuahua, No.47",Roma,Cuauhtémoc,6700.0,General (NOM08),
1561,Guías de Turistas,Juan Martínez Jiménez,Copenhague No. 24 - 201,Juárez,Cuauhtémoc,6600.0,General (NOM08),
1562,Guías de Turistas,Martha Dora Loayza Espinosa,"AV. Medellin, No.311",Roma Sur,Cuauhtémoc,6760.0,General (NOM08),
1563,Guías de Turistas,Salvador Cobela Islas,"Abraham Gonzalez, No.123",Juárez,Cuauhtémoc,6600.0,General (NOM08),
1564,Guías de Turistas,Luis German Leonardo Rodriguez Villena,Estrella No. 168,Buenavista,Cuauhtémoc,6350.0,General (NOM08),
1565,Guías de Turistas,Irene Vannucci,Nuevo León,Hipódromo Condesa,Cuauhtémoc,6140.0,General (NOM08),
1566,Guías de Turistas,Juan Antonio Chávez Pérez,Ignacio Mariscal No.93,Tabacalera,Cuauhtémoc,6030.0,General (NOM08),
1567,Guías de Turistas,Jorge Adolfo Rodríguez Mireles,Av. R. Flores Magón No. 422 Int.5,Santa María La Rivera,Cuauhtémoc,6400.0,General (NOM08),
1568,Guías de Turistas,Rodolfo Raya Aguilar,Paseo de la Reforma No. 500,Juárez,Cuauhtémoc,6600.0,General (NOM08),
1569,Guías de Turistas,Felipe Alejandro Velázquez Gutiérrez,"Dr. Olvera, No. 71",Doctores,Cuauhtémoc,6720.0,General (NOM08),
1570,Guías de Turistas,Mario Palma Hernández,"Paseo de la Reforma, No. 500",Juárez,Cuauhtémoc,6600.0,General (NOM08),
1571,Guías de Turistas,Norma Patrica López Becerra,Av. Manuel González No.42 Int. A-301,Nonoalco,Cuauhtémoc,6900.0,General (NOM08),
1572,Guías de Turistas,Jose De Jesus Solano Zamora,Paseo de la Reforma No. 500,Juárez,Cuauhtémoc,6600.0,General (NOM08),
1573,Guías de Turistas,Leonel Rivera Aguilar,"Río Lerma, No. 119",Cuauhtémoc,Cuauhtémoc,6500.0,General (NOM08),
1574,Guías de Turistas,Héctor Villagómez Hernández,"Ramón Fabié, No. 210",Asturias,Cuauhtémoc,6850.0,General (NOM08),
1575,Guías de Turistas,José De Jesús Pérez González,"Paseo de la Reforma, No. 439",Cuauhtémoc,Cuauhtémoc,6500.0,General (NOM08),
1576,Guías de Turistas,Erick Soubervielle González,Agustín Delgado No.27,Tránsito,Cuauhtémoc,6820.0,General (NOM08),
1577,Guías de Turistas,Brenda Lizeth Eulage Juárez,Ignacio Mariscal No.42,Tabacalera,Cuauhtémoc,6030.0,General (NOM08),
1578,Guías de Turistas,Silvia Uribe Anguiano,San Fernando No. 44 - 3,Guerrero,Cuauhtémoc,6300.0,General (NOM08),
1579,Guías de Turistas,Guadalupe Enrique Gaytán Perrusquia,"E.V Guerrero 343, Donato Guerra D 308",Unidad Habitacional Tlatelolco,Cuauhtémoc,6010.0,General (NOM08),
1580,Guías de Turistas,Anselmo Zamora Méndez,"Paseo de la Reforma, No. 1",Tabacalera,Cuauhtémoc,6030.0,General (NOM08),
1581,Guías de Turistas,Carmen Bojorges Mendez,Carpio #63-B501,Santa María La Rivera,Cuauhtémoc,6400.0,General (NOM08),
1582,Guías de Turistas,Angel Jimenez Aquino,Dr. García Diego No. 101-504,Doctores,Cuauhtémoc,6720.0,General (NOM08),
1583,Guías de Turistas,Marco Antonio Alfaro Molina,Zacatecas No.230,Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
1584,Guías de Turistas,Mario Alberto Herrera Perales,Avenida Reforma No. 500,Cuauhtémoc,Cuauhtémoc,6600.0,General (NOM08),
1585,Guías de Turistas,Francisco Nava Culebro,Guerrero No. 325,Unidad Habitacional Tlatelolco,Cuauhtémoc,6900.0,General (NOM08),
1586,Guías de Turistas,Priscila Rodríguez Mateos,"Av. Constituyentes, No. 703 D-1",16 de Septiembre,Miguel Hidalgo,11810.0,General (NOM08),
